ID,tsne1,tsne2
12214,37.79956,-20.990135
12215,7.6165233,0.37179494
12217,-44.491768,-17.324055
12221,5.9852815,17.992504
12223,33.92608,-2.1994407
12225,28.935095,20.187569
12226,18.188923,-21.165806
12228,2.5667095,2.2009015
12232,-6.8223534,-19.145214
12235,-16.149944,-32.123314
12239,18.464214,-32.629536
12240,32.76075,16.438747
12241,-1.4645013,3.838161
12242,37.457184,20.819195
12243,-8.67694,-41.383785
12244,-5.5060773,-0.9078327
12246,16.147558,25.492249
12247,26.720425,6.4687104
12248,-19.696709,34.266685
12250,34.21493,0.84809643
12252,30.823767,38.56219
12253,-19.46197,34.355522
12254,12.691567,31.551924
12259,31.953814,2.850927
12262,-32.780914,31.783178
12268,-34.050507,-37.04555
12269,-14.691249,-41.313366
12270,25.001688,-5.743821
12271,-23.926895,14.9014015
12272,48.68595,3.6882992
12273,11.424353,-45.684235
12275,-33.450317,21.404419
12276,37.867012,-0.6705109
12278,18.765202,-26.369751
12279,-20.26564,17.862082
12280,2.1788144,6.2691545
12282,46.718067,17.524042
12288,27.243755,9.516397
12292,-7.967065,30.19638
12294,-34.07752,33.992985
12297,-34.295593,21.130291
12298,-12.92247,-15.495797
12299,20.55976,-37.62021
12300,-8.896122,-28.671118
12302,-20.572906,6.2006483
12304,46.241596,-7.2540574
12305,-17.205193,30.995728
12306,19.371798,24.587854
12307,13.799595,-10.462694
12308,-10.352103,-20.483953
12309,-1.8707806,-35.54536
12310,-0.49575895,52.56389
12311,-17.067583,16.220158
12312,15.652302,30.200258
12313,48.63016,0.01059469
12315,-13.241072,-6.605199
12317,-28.007673,6.2997274
12319,-31.069452,-26.029343
12320,-9.597079,-41.04013
12323,16.54933,27.069136
12324,-2.6175168,28.204655
12325,25.39283,-7.814145
12327,13.699205,-15.232665
12329,1.5229923,7.924961
12330,-25.282679,3.1075282
12331,8.073673,-44.238987
12333,-10.495242,-4.5223155
12334,-45.307945,1.1818589
12335,5.251293,-13.047674
12336,0.05540505,11.022139
12338,11.684022,44.891167
12341,-10.588606,39.882233
12343,42.385315,26.50831
12348,-39.253166,-12.815119
12349,-33.67033,-5.9659348
12350,-27.251625,-20.38565
12351,-14.155872,-29.934202
12353,39.660076,13.999899
12356,8.178211,-14.077942
12357,-19.684,3.5599167
12359,6.16528,16.351202
12363,37.484974,7.4227757
12365,-15.33795,6.251859
12368,10.692783,3.038999
12371,12.698768,45.072308
12372,-21.512342,-22.53385
12373,12.591564,-16.571726
12374,32.571934,-0.7166358
12375,2.9752452,8.717679
12376,-44.303936,-11.443661
12377,26.525953,8.799601
12379,-31.799643,23.830694
12381,42.346817,18.158133
12382,-20.744694,5.8933825
12385,-23.067696,20.383196
12386,-13.576177,-21.660358
12389,9.060744,-16.340471
12394,-37.399075,-7.862132
12395,-46.174347,-9.518139
12396,23.759855,4.1011076
12397,35.93923,32.89401
12398,34.248394,19.46501
12402,-31.446552,-7.701915
12404,21.512638,-5.6304255
12405,-3.7696579,7.746523
12406,5.5821815,15.91059
12410,-21.256039,-21.416414
12415,20.657923,-13.219485
12417,21.212715,-5.8475027
12420,21.241262,-2.6490843
12421,36.104774,18.034893
12424,42.35129,26.658907
12425,0.41321036,34.71521
12427,21.91692,-21.39135
12428,-46.865364,-15.367248
12429,37.035847,25.11277
12430,-10.486926,-38.58153
12431,-15.552017,-32.70882
12432,-17.423122,22.65718
12433,-19.422117,26.548586
12435,5.5834613,-0.095233575
12437,28.435394,26.121231
12438,34.81602,20.673985
12439,-24.780014,-15.493622
12440,-1.9470897,9.0484705
12447,-43.589848,-14.539083
12449,-19.19596,46.33271
12450,20.063335,12.040459
12452,31.372131,-39.813564
12455,10.727961,16.183826
12456,-0.0055145356,15.37704
12459,12.101466,-8.111926
12461,7.418298,21.652813
12462,-15.186679,-34.603508
12466,-18.071943,23.161888
12467,-13.238544,-17.53484
12469,-37.62102,-26.933592
12470,16.895536,43.77189
12472,3.663176,33.291466
12475,17.060781,38.439247
12478,-7.216114,42.28921
12481,20.216946,-34.404953
12487,10.386422,-8.045794
12490,33.400745,24.424974
12491,27.48329,27.893694
12493,10.83843,-31.214706
12497,-31.801731,33.473175
12499,18.256624,38.537457
12500,-37.048595,26.515018
12504,16.764688,17.6386
12507,-20.467768,18.014341
12508,-23.402157,31.249504
12510,-9.074241,-3.590452
12511,8.613695,-30.856398
12512,9.834326,18.97801
12514,-26.757668,6.49259
12515,-39.25827,-12.816648
12516,21.742167,-24.907738
12518,-39.93108,23.026178
12520,20.310686,-29.41136
12522,25.252304,-26.91851
12524,8.989442,5.0492673
12527,13.562876,-25.618595
12528,-32.23928,-11.394683
12529,15.001186,5.76362
12530,24.503801,-8.045254
12531,-18.210361,10.4132185
12532,12.613976,18.831934
12533,30.007183,2.0610924
12535,29.921318,12.195293
12536,15.403438,-24.1885
12538,15.2803,-3.1802306
12542,9.455925,-30.918257
12545,-39.68876,14.898216
12546,15.862959,-14.303256
12549,-3.4548185,-1.5828896
12552,-29.704147,-30.999401
12554,-28.947155,-8.4733
12557,-18.773077,32.71258
12558,-24.417526,5.4506226
12564,-16.30415,-15.613492
12565,18.85762,-4.0997534
12566,-12.8901205,-27.136791
12567,-28.475468,-30.430387
12572,-27.318726,-20.364674
12574,-3.1280727,-23.077793
12575,-41.02886,-29.506798
12576,-25.311932,11.315676
12578,-17.47185,12.387371
12581,-16.282518,19.27416
12582,-7.8545814,-9.237286
12583,16.483866,-1.2137483
12586,-19.841444,14.693682
12588,-16.467934,-4.725528
12589,-36.072674,-20.367613
12591,-4.0909185,17.245823
12593,-29.961365,-20.29416
12594,-23.163086,-28.023224
12595,-19.090637,24.577278
12596,-42.273865,-11.564132
12598,36.65776,-24.78819
12599,12.899523,-25.898369
12601,34.369892,20.196516
12602,13.555527,31.740005
12605,-17.405132,23.43961
12606,21.81811,-0.56708986
12608,-29.035082,13.627521
12610,8.077507,-33.587524
12611,15.949656,-22.435781
12614,-0.014524988,1.2899272
12617,-8.993397,48.537014
12619,-23.666489,-31.669262
12627,26.7389,-33.51755
12629,-2.1838906,8.396089
12630,26.335918,-24.348686
12638,10.69087,-36.233185
12640,-23.526794,31.10296
12641,-26.08169,-34.21625
12642,-12.19935,24.634552
12644,14.450837,16.562252
12645,-11.386646,-36.161537
12647,-14.493095,-15.589835
12653,8.358625,28.378515
12655,39.35722,16.848286
12656,3.796768,27.490034
12657,-17.443357,3.6729634
12659,22.22348,3.616019
12660,20.617697,35.12861
12661,-20.47445,-8.628659
12666,-27.28234,-8.559105
12667,-31.402584,-17.112038
12668,45.625782,5.785367
12669,12.769161,-16.57411
12670,23.330015,-41.149857
12671,34.478287,-19.861256
12673,-25.949806,-7.645608
12674,-14.149742,-29.9511
12678,6.08961,-2.2077637
12679,1.896614,-27.103632
12680,10.876308,-7.171142
12684,-16.655611,8.986067
12686,-24.892014,35.709705
12688,-10.682599,-22.62108
12690,21.050808,-19.431818
12691,-15.513944,35.257374
12694,-22.088663,-40.64002
12695,20.71345,-22.757334
12696,-27.698393,-17.611254
12697,-5.318088,19.173805
12698,-16.647934,-45.01141
12699,-17.382313,-18.42457
12700,-25.009892,27.895496
12702,33.418716,-32.52503
12704,-10.094723,17.479801
12705,-40.86371,23.74413
12706,-25.267462,-0.101982124
12709,19.52461,-8.6269455
12712,-26.300722,-24.611916
12719,0.1836144,-26.747066
12725,14.667221,-24.869822
12726,24.024324,43.121838
12727,21.410599,-19.34551
12728,35.420357,-29.928778
12732,5.700652,28.992214
12733,-0.9872546,-5.780615
12740,4.1613584,-47.93817
12741,2.0990565,-17.731897
12743,-15.625703,31.294052
12744,1.8981829,-22.291842
12747,20.09216,-29.124985
12750,38.586494,0.5191044
12752,-2.2519166,-4.4493623
12753,21.313152,-35.98926
12757,3.9804828,17.157978
12758,-37.269115,11.155285
12761,-41.499092,18.852356
12763,-37.533604,34.699463
12765,41.61832,19.691656
12766,26.902948,8.392391
12767,-7.0456033,-50.72649
12768,6.8828816,24.22769
12771,39.730846,17.08426
12772,-2.570618,4.6203713
12778,-45.110176,-2.6652312
12779,-22.072111,-43.641884
12780,10.247914,27.915714
12784,44.458576,1.8436637
12788,-36.996803,-27.134977
12792,-8.480316,-26.93663
12794,-36.260563,9.283485
12796,4.8598967,-37.3714
12798,-2.4447396,16.619482
12799,46.71518,17.502825
12800,4.515579,14.298257
12802,-1.911321,7.3961906
12803,-39.494736,18.405535
12804,22.975834,-32.563343
12805,-10.673892,-20.143686
12806,-41.231506,20.48513
12807,13.403828,2.9830396
12808,22.66179,32.351143
12809,7.3401814,-26.87318
12810,-10.998857,-27.746094
12812,16.672665,3.115021
12814,37.80828,18.211866
12815,14.373348,16.631886
12816,-26.897642,10.836815
12817,23.298914,-21.027954
12819,11.625245,-36.20732
12820,14.539185,20.02431
12821,-4.2517796,4.949456
12824,-12.735007,4.884633
12827,-20.512243,-2.8753045
12828,3.6772947,0.9899946
12834,-23.094244,-15.007489
12836,-23.169798,27.223381
12837,-7.548971,37.772358
12838,28.818277,-36.561016
12839,-24.019571,10.337293
12842,49.280136,-8.29174
12845,-10.20027,8.550203
12846,3.4276118,13.952296
12848,-37.123005,6.625527
12852,-26.576561,-6.031111
12853,1.2249331,-30.35987
12854,35.73691,-22.303934
12857,-5.9576745,-32.328938
12862,1.8566229,34.962227
12863,10.4025755,14.207541
12865,6.036577,30.449015
12866,1.85532,2.043438
12867,-17.728088,-22.438726
12868,3.3843708,16.7191
12871,27.076042,-18.046265
12873,-16.655277,-8.764229
12874,-1.1969389,-32.067844
12877,33.624077,-0.82137924
12880,-35.09711,15.979185
12881,-9.588055,-13.087477
12882,-23.839151,13.213901
12883,-19.19728,46.332535
12887,45.949898,-11.856297
12888,-39.877304,-16.886505
12889,-25.860586,3.5665445
12890,-4.361038,17.079128
12891,16.184654,-27.956825
12892,-16.73613,42.620476
12897,-19.207184,19.143436
12899,34.26247,0.8083609
12900,13.624196,10.771572
12901,-27.694717,-14.294538
12903,13.492344,16.90254
12904,-22.21639,7.154009
12906,5.6735673,-12.263612
12911,-15.309833,-2.9143531
12913,36.733337,14.332333
12917,-1.3417774,-35.69308
12919,20.814522,-31.778082
12921,-12.275404,-37.433975
12922,21.180964,-12.30477
12923,-1.7965046,1.4730394
12924,18.394035,18.169794
12928,34.58208,11.305376
12929,26.835382,-10.875234
12930,25.59734,-23.18866
12932,5.4916368,-23.041409
12935,-18.643053,12.714595
12938,-29.703749,25.975773
12940,-32.387398,9.339092
12943,2.3502598,25.286388
12944,40.553364,14.75496
12946,-16.98538,10.436115
12948,11.6113405,-43.201622
12951,-13.715862,-5.914538
12952,-19.254623,-20.567894
12953,1.2227864,17.411337
12955,14.76372,28.61625
12956,-5.1704183,-13.465292
12959,37.25288,20.850712
12960,-8.080256,18.551317
12961,-21.947107,26.081015
12964,21.31652,33.391956
12965,-4.4989123,24.960163
12973,-44.94349,4.9507537
12976,-48.730827,8.205473
12977,-3.2750905,-31.178831
12978,-41.024612,2.0365436
12979,-14.172437,48.45777
12983,4.9293194,-16.672205
12984,-34.28339,-36.720844
12985,37.544857,18.557016
12986,-14.031583,-36.112606
12987,42.28028,16.247229
12988,-1.1633346,-2.6808703
12990,-26.498566,-1.6179748
12991,31.364351,-20.024529
12997,19.667027,-8.263593
12998,21.451094,18.867771
13000,5.0650907,-0.19774412
13001,-17.150024,-14.225843
13002,11.563546,44.87249
13003,-26.89774,21.127865
13004,-7.620375,21.364103
13005,-47.562378,-0.3167795
13008,10.583664,-26.182943
13009,37.61706,7.0644827
13011,32.874355,-27.083317
13016,9.619136,-15.204293
13017,-3.4617984,5.0730157
13018,-15.72607,40.328346
13019,42.15788,-18.482796
13020,-17.568096,25.49165
13021,-13.061031,-40.05517
13022,18.431627,-18.789013
13025,-26.466248,35.963352
13026,-24.780014,-15.493622
13037,-31.06765,13.145861
13038,25.700699,-40.04757
13042,-16.657223,-45.083447
13043,-31.044094,-25.85928
13044,1.3980756,21.805782
13046,9.740091,10.627936
13047,-18.137457,35.33235
13048,-7.763399,-28.536366
13049,6.3356314,-4.2628107
13054,-12.360213,-32.86161
13055,31.442625,30.756367
13056,-18.211018,10.311764
13061,25.72913,-33.64426
13062,15.9752865,11.090049
13063,-10.935829,3.478854
13064,17.499798,14.025878
13069,29.177471,-4.654211
13070,7.2087703,-19.025908
13071,27.882275,23.42874
13072,-26.222315,-0.67016935
13075,-28.839579,-4.6688857
13076,45.533554,-17.539724
13077,6.200831,12.463506
13079,2.4306402,3.492882
13081,-16.015463,1.763349
13084,-19.191,-33.94194
13085,-1.0899047,-51.620422
13087,-17.30593,-18.024883
13088,6.231299,14.633373
13090,-20.380928,15.931206
13091,21.27344,8.884137
13092,-18.164448,-29.605057
13093,-5.406556,9.348345
13100,12.462394,-23.710182
13102,3.8212094,9.688901
13103,-14.7554455,31.422592
13105,-16.89136,-33.4248
13107,-11.5139675,-10.269959
13108,-14.25403,-11.3977375
13111,26.242855,38.946533
13113,9.868787,-33.845726
13115,-24.732378,18.193771
13118,36.723377,4.3938794
13119,50.094242,-5.838298
13122,-10.449535,5.990652
13123,-10.781673,-46.273846
13124,45.966286,-11.86598
13125,24.226809,29.641554
13126,0.922864,-34.28885
13132,23.484604,33.721992
13133,-37.243523,-34.20535
13135,17.550684,-29.418055
13138,-15.374827,-19.591093
13140,-15.529332,-20.895912
13144,-1.0767454,43.044277
13148,41.14127,-23.15594
13149,-9.226795,17.43649
13150,29.903214,30.936956
13151,-29.359741,-25.745554
13152,19.062616,10.968209
13156,15.74768,-19.769945
13159,-17.544436,-5.9931893
13160,36.87594,25.273409
13161,42.23455,16.609015
13162,26.301172,34.922615
13163,9.08197,14.729127
13167,-15.619865,40.376137
13168,18.523727,-7.3744755
13169,6.9033265,41.76664
13172,24.622704,15.448919
13173,-32.00253,-37.207115
13176,-10.4757395,-49.68076
13178,15.855027,-40.51148
13179,1.7543442,16.495352
13180,-5.1466312,26.813362
13182,-18.175264,1.3095232
13184,11.686524,11.793339
13185,6.652938,-4.8748612
13187,9.670513,8.74909
13189,7.46061,3.6776536
13192,0.19724882,-26.751448
13194,38.350426,-5.959996
13197,10.003305,-28.829973
13199,24.646358,-21.583094
13200,12.068552,21.187332
13201,8.953609,-27.896198
13203,22.136444,-6.0566955
13205,48.943966,-11.305995
13207,32.34048,-6.027653
13208,30.249464,22.997229
13211,30.339579,12.098776
13212,-30.74206,11.511724
13218,35.166187,20.884977
13219,26.865822,17.830044
13220,-3.8528948,-4.537841
13221,-24.780014,-15.493622
13222,-24.4084,2.6727526
13223,-20.831312,42.66655
13224,24.981194,14.921226
13229,-0.50096816,35.80674
13230,-23.898989,-0.019481044
13233,-8.2047,-18.832956
13235,-9.128797,15.5056715
13236,17.992825,33.567932
13238,18.990822,25.850616
13240,35.33061,-5.882686
13243,20.938028,9.966798
13245,-13.159138,37.349285
13246,-7.8975577,-32.982723
13248,31.407646,-16.969011
13250,-21.248482,8.728692
13251,-33.089252,-9.129313
13252,33.139214,16.886177
13254,-5.3517313,42.08812
13258,-35.930225,-17.116253
13260,34.37182,-29.988253
13261,6.136402,-29.11541
13264,15.190711,1.545431
13268,3.7486572,-39.8594
13270,15.040056,29.223673
13272,15.548131,-17.461397
13273,3.4327178,-8.018698
13274,32.284393,16.858305
13276,2.8283024,37.351585
13279,7.382646,6.615868
13281,17.256851,37.850075
13286,-24.780014,-15.493622
13288,-9.620967,41.07777
13290,-31.019854,24.800993
13291,-24.74167,-0.84370875
13296,-15.326801,-30.919983
13299,9.6636505,3.7885196
13302,22.92873,-32.625546
13307,-24.35552,-2.6109664
13313,-38.934017,0.55975443
13314,-20.615896,22.120047
13318,-29.79785,-38.372917
13321,-30.896719,3.9856522
13326,15.5669565,39.56985
13327,-34.32512,-19.577368
13328,16.633749,-45.978363
13329,37.55976,-10.801118
13330,12.246443,8.169047
13331,-40.579563,3.9267209
13334,-13.498954,45.056583
13338,-18.361471,-27.393696
13339,17.502146,26.749737
13340,-0.4878441,28.563326
13344,16.063639,21.520742
13346,27.694483,-19.910006
13347,20.109177,-29.104164
13349,-21.29882,8.345203
13351,1.6807963,-7.007471
13352,-35.257072,15.470251
13354,26.183035,-18.611685
13357,5.2298574,-19.900133
13360,22.505203,-5.32599
13361,1.2719159,-48.356613
13362,-8.874147,8.782394
13364,-17.169643,-3.0119114
13367,43.020683,-13.869351
13368,42.500103,-27.253887
13369,23.328245,-41.150177
13372,-8.396954,45.729355
13375,-2.5137959,33.119034
13376,-6.5697694,-3.5024173
13377,22.67708,45.891552
13378,-24.780014,-15.493622
13381,26.009626,11.36614
13382,43.045513,-13.393883
13384,26.871902,3.5533867
13386,-45.055202,-8.091868
13389,-35.014435,-20.20639
13390,-15.473046,-24.42234
13392,-9.54043,30.92599
13393,-17.727238,5.11831
13395,-26.756939,21.12078
13396,11.209504,7.8230963
13398,2.9140513,30.22875
13404,-25.76855,-24.646124
13405,-8.328576,-38.61515
13406,4.8321886,-31.47146
13411,23.706135,-38.33703
13412,-32.077362,2.927924
13419,-22.654648,-44.976273
13420,7.318841,-15.353535
13423,28.359238,6.92816
13426,-14.721729,-16.153189
13428,-5.3977075,26.851065
13429,14.567022,33.701015
13433,3.151391,26.807886
13435,45.004627,14.185013
13436,-9.510717,-1.5712442
13439,-21.989637,-24.435715
13441,2.8203523,-10.545878
13442,-0.60765123,1.0109727
13443,-30.837364,-24.51067
13444,-14.068973,13.594372
13445,15.985712,48.944435
13446,30.498465,31.919949
13448,15.980049,36.596893
13449,38.05478,17.630564
13450,-29.612753,-5.305073
13451,15.870411,3.8397014
13453,18.591084,-12.46266
13454,-2.709909,-6.1535587
13456,-24.97211,27.92993
13459,32.9063,-5.265884
13460,3.967693,16.895628
13464,-6.3640823,-34.66297
13466,9.467894,-18.67965
13467,9.306133,-38.117176
13469,-0.7203,23.887482
13470,-26.61406,-18.292118
13472,-22.914284,17.603827
13473,12.783492,-23.362936
13475,39.131317,-33.22194
13476,39.53049,2.5506654
13478,-11.003025,4.2261243
13479,-18.817917,13.958218
13480,-2.224497,-17.179884
13483,-11.359553,-32.605537
13484,7.6997533,40.488995
13485,-30.9333,14.698099
13486,0.5963805,49.96246
13487,13.328568,-18.45659
13492,-32.74259,-11.957097
13493,-30.037325,7.7884645
13494,9.657392,-22.428787
13496,20.811628,20.58954
13498,-32.695595,-25.300238
13500,28.11779,-7.3992796
13504,9.0905,34.072613
13510,-14.259186,2.3657537
13512,-16.877275,-39.290096
13513,-33.679497,-8.9760895
13516,-26.204851,-24.61921
13517,37.58199,25.349478
13518,-24.780014,-15.493622
13519,-19.086765,6.0425024
13520,3.843741,13.023061
13521,-24.780014,-15.493622
13526,-2.5571303,-18.73846
13527,16.256496,-17.67783
13528,-33.23776,33.72618
13529,-23.898987,-7.768737
13530,-3.798939,2.0739179
13534,-1.82614,31.934526
13535,16.289896,-32.150406
13538,7.4367547,-7.0071664
13540,-5.806495,-28.327267
13542,6.0635195,16.85709
13544,-13.931671,-0.49462312
13546,-2.5977743,-1.8498785
13547,-47.56174,-0.31543618
13550,10.744019,-11.334551
13551,-47.585293,-18.892275
13559,12.558461,-18.99043
13561,-23.494062,0.7067606
13562,22.60978,15.450128
13563,13.838024,15.233504
13564,-17.555187,37.114143
13565,15.375952,9.380879
13568,17.07672,5.873779
13569,-5.13397,14.72552
13570,42.842613,18.338432
13571,7.1732335,-18.992725
13572,19.465647,33.816166
13575,-4.3226876,-13.372823
13577,-41.29598,-3.9756114
13578,-27.013464,23.846495
13579,-0.010591043,-26.690023
13587,-35.023327,11.21785
13588,-31.326202,-16.859722
13592,-10.3097105,27.048704
13593,-11.680058,-42.656746
13594,-3.0407782,-1.4279122
13598,-8.747068,-16.970226
13599,-6.425887,17.703638
13604,14.166197,-38.38754
13605,-30.926117,-1.3539516
13607,1.0525477,0.08809256
13608,24.2428,4.308465
13609,27.2908,13.341787
13612,25.486773,35.993034
13615,-30.758242,14.437954
13617,30.838327,22.69695
13619,-6.4417033,-37.357212
13620,-41.922546,29.71089
13625,-42.697414,12.927577
13627,-34.15097,17.223085
13631,7.7957106,17.029163
13635,-13.675755,-31.19977
13637,-6.2115717,-35.475945
13641,20.398771,-9.315567
13642,17.982826,-32.016438
13643,3.5131276,-30.527746
13644,34.00207,-2.630476
13647,12.953279,4.4681325
13652,26.223085,4.708589
13654,-1.967143,-20.096996
13655,10.236506,-28.948814
13657,-17.238504,35.349728
13659,48.824245,-18.376692
13660,-26.21937,-7.1075144
13663,-20.4549,26.407799
13664,-17.550045,-34.32918
13665,-35.0753,13.975371
13666,-10.500681,-19.314413
13667,10.636813,44.35301
13669,-15.600995,15.034347
13671,-2.3642526,11.132169
13673,5.140516,26.778383
13675,-5.1783967,16.270172
13676,-0.51452845,-11.388588
13677,9.020987,21.288887
13682,-25.293982,-30.526209
13685,1.5545319,25.415232
13686,28.006765,20.971846
13687,-24.60865,37.418194
13689,-33.001278,11.904166
13691,-7.9589252,-6.727237
13692,-38.341843,-17.949171
13694,-36.57376,7.577863
13695,5.2431946,16.10484
13698,6.8570747,41.33331
13702,-1.5331126,-34.94575
13704,6.347375,21.567028
13705,-24.906591,20.543211
13707,6.6135125,-46.93895
13709,-14.047505,5.459101
13710,-29.605732,39.685658
13711,-19.841997,14.710529
13713,15.634323,7.179801
13714,-13.633558,-37.255745
13715,-29.174911,-6.610305
13719,-13.85753,-2.9390342
13721,-1.2101656,-47.917152
13723,21.274199,4.749252
13724,-1.690759,1.4142308
13725,24.890589,-17.512785
13727,23.127821,-35.389816
13729,34.50616,20.371664
13730,3.6820838,-11.16742
13731,-31.976965,-37.209915
13734,-33.774498,-32.235348
13735,-9.248262,50.830246
13736,45.533554,-17.539724
13737,-27.72025,41.489895
13738,-51.00184,3.9127443
13742,28.871712,-5.692311
13744,30.583448,8.750377
13748,46.111816,-20.253838
13749,-8.479921,0.9933601
13750,23.882706,-45.68032
13755,-0.14113817,-6.4359703
13756,3.447608,-9.006959
13758,23.45279,5.7583523
13759,0.45034808,40.85118
13762,23.977026,-24.015627
13763,23.51373,-25.788208
13767,-44.68371,23.741043
13770,-36.386185,-34.772247
13773,2.2637506,-24.840132
13774,-29.397058,15.970274
13775,16.14288,-31.987097
13777,-14.920976,-41.825745
13778,3.391344,-37.31622
13780,15.711515,30.329895
13782,3.7120776,4.6760626
13794,-8.000443,28.23177
13800,-13.678915,-14.637864
13802,-8.509168,5.550777
13805,10.885287,30.512169
13813,-36.97289,-29.625568
13814,12.483262,-9.047381
13815,-2.285265,19.592474
13817,32.736496,24.821949
13822,-33.56859,7.063539
13823,-37.15139,-22.362644
13824,24.59237,-6.572854
13825,10.036581,44.993687
13827,-2.1621861,-0.19939089
13828,0.5778195,-18.740122
13829,13.587992,-43.270096
13831,-22.41126,32.945686
13832,-5.532268,2.2037575
13833,-35.620216,3.1158152
13834,1.8282198,11.745182
13838,31.332808,-16.240488
13845,8.282472,-32.546543
13847,12.216939,22.399496
13848,20.110561,-29.107225
13850,-26.890915,-3.4621584
13852,-19.085627,-31.452065
13853,-10.439995,44.681816
13854,21.25126,-7.469268
13859,-4.158883,1.4291154
13860,-20.446455,-5.4266667
13861,-1.1559291,-20.351265
13862,28.564625,-30.424282
13863,43.113163,18.533524
13864,-18.24936,4.0774674
13865,22.00352,-24.804693
13867,17.309008,-44.75665
13871,12.829888,45.121365
13873,24.206224,5.713048
13878,8.939229,5.2110653
13879,37.569942,-11.301629
13882,-6.9667306,-7.6100893
13883,37.557632,-29.367628
13887,25.079756,4.0278974
13889,13.412993,17.379652
13890,-13.597047,-4.722573
13891,21.713005,-1.7962946
13895,-47.345806,5.5301604
13897,20.650951,-37.16557
13898,-43.589817,-14.539097
13899,-12.379961,3.4401808
13901,15.275449,6.7814245
13905,-7.6454635,-6.008269
13906,22.008186,-5.279191
13908,-23.050743,29.33565
13910,-11.770698,20.1788
13912,-19.70253,10.789341
13917,-2.604348,13.6805
13918,-31.962275,-28.640272
13919,-14.266775,2.4137752
13920,8.128309,18.239317
13921,18.37927,27.548477
13922,-36.125607,37.372673
13926,-4.1503925,8.383155
13929,-13.709398,36.062477
13931,27.573305,2.607866
13932,31.251791,-15.779369
13934,-5.6512647,-8.325122
13935,-19.765312,-1.4335554
13936,-10.49139,14.047431
13941,22.681295,-38.365204
13944,22.122066,15.319581
13947,23.9339,-20.767874
13948,-30.778555,-29.125454
13952,-6.2073393,26.97122
13954,-2.0052207,6.7255816
13959,10.387722,-33.161633
13962,-6.5662427,24.83469
13965,-3.5951176,-20.148579
13966,30.666946,11.580431
13967,1.470374,3.3261924
13968,-23.842909,-15.214211
13970,-33.118065,34.12747
13971,31.43084,-21.729694
13972,-14.708939,27.45344
13974,20.441107,-5.835348
13979,-32.533863,-20.121796
13981,-13.4078865,-14.826118
13982,25.609146,-20.066626
13985,16.215937,-36.186363
13987,-25.583889,0.6191981
13989,21.172092,7.7377477
13990,-23.633417,29.453669
13991,27.187174,-13.80997
13994,27.279303,13.043457
13995,36.184387,-24.740036
14003,13.9902935,-32.668392
14005,-7.182509,0.7774356
14009,-10.0855665,-0.4368207
14010,13.75342,-45.16684
14012,5.7785335,7.7812324
14014,10.018675,24.17201
14015,7.026123,-20.274498
14021,3.5336046,-38.01091
14023,-9.903185,-28.50585
14025,0.8695863,23.187572
14026,-21.151167,30.926296
14027,37.44714,-15.26701
14029,-18.954962,-27.48576
14033,16.204302,44.377167
14034,-2.4289558,-19.25871
14035,-4.3883014,-13.337042
14036,-10.404788,-19.791946
14038,24.241096,29.69267
14039,9.078632,-11.159254
14040,-6.1909084,-37.41986
14043,25.70067,-40.047626
14044,-12.347622,-4.4191127
14049,-45.01024,5.7082734
14050,3.296015,5.9255323
14051,-1.4933758,-13.300888
14055,-0.37862855,-3.9402618
14059,31.371004,-16.801249
14061,-23.842909,-15.214211
14063,4.429309,-51.30717
14064,-34.590034,-12.929167
14065,29.0754,-20.137192
14066,-17.244375,37.6976
14067,-11.929505,-18.967268
14068,17.584318,-17.002031
14069,22.90622,-13.277427
14070,2.03974,27.47236
14072,-23.842909,-15.214211
14073,-1.6028701,1.7260237
14074,-14.858802,20.982391
14077,-5.9678106,-23.7981
14078,23.87182,27.103655
14081,-24.188482,44.74781
14082,25.336658,-23.366592
14083,39.34156,19.480783
14085,-29.441128,-40.79182
14086,13.535077,19.839327
14088,-50.358826,11.277759
14091,25.93369,-10.059434
14093,-23.293283,-14.833642
14094,-0.88467246,2.5593188
14097,-25.15877,22.557775
14099,15.732038,-23.838413
14101,10.036104,-18.588545
14103,-34.222797,-26.742462
14107,-20.637142,5.923876
14108,-35.397972,2.8568552
14109,31.820145,30.746704
14112,-22.261478,18.166342
14113,8.863408,44.353817
14114,20.22886,-34.399776
14115,-37.00155,-3.8217542
14116,-46.75611,-21.862505
14117,17.220276,-34.06146
14119,-8.484987,1.0328355
14121,-5.5060606,-5.595788
14122,24.151524,30.841393
14123,9.252869,44.699272
14125,-38.389603,-17.889778
14127,-8.224591,34.873543
14129,11.933573,-1.5706254
14130,-14.454441,-23.931984
14132,-35.822445,9.9310055
14134,-18.79709,15.908636
14137,-10.380501,20.149479
14138,10.308813,35.967148
14139,46.053387,-14.949033
14140,-20.685007,-5.2223387
14143,15.00123,37.48428
14146,33.65233,-0.96826047
14148,-6.334275,16.494759
14150,-5.320657,38.556675
14151,38.650856,-17.298105
14152,-20.751562,5.8741426
14153,-26.682335,-32.141373
14155,-6.852371,-28.39003
14156,-17.952394,17.16279
14160,-21.04543,19.547934
14162,-8.287518,21.485952
14163,-39.31688,-23.67392
14164,-44.491768,-17.324055
14165,-7.160688,22.202963
14166,12.846951,13.741315
14172,-5.0455413,24.385502
14173,-7.4909725,-2.978499
14174,44.901936,1.3405166
14175,5.745366,28.980673
