# kNN_Marios_1 NN_Marios_1
4.150000000000000910e-02 1.456458620610646959e-02
2.850000000000001490e-02 2.169237317517399774e-02
2.870000000000001369e-02 3.975688278675078291e-02
7.200000000000002405e-03 1.317591310478747127e-02
2.130000000000000643e-02 3.296727659180760661e-02
2.100000000000000477e-02 2.333516199141740660e-02
1.880000000000000421e-02 1.179317755158990934e-02
6.200000000000002384e-03 1.716564275324344857e-02
6.700000000000002828e-03 1.311850955709815102e-02
8.800000000000002265e-03 1.330691677518188766e-02
5.600000000000002545e-03 3.561944040411618110e-03
1.295000000000000040e-01 8.463132724165915721e-02
3.670000000000001039e-02 3.434957075864075726e-02
1.820000000000000090e-02 3.032784076407551987e-02
2.800000000000001273e-03 6.980698746629059384e-03
5.840000000000002828e-02 2.708570352755486702e-02
6.200000000000002384e-03 3.459822674631141733e-03
4.700000000000001919e-03 6.503648655489087382e-03
1.550000000000000509e-02 7.894135490059853849e-03
3.200000000000001454e-03 4.291585298164873150e-09
5.860000000000002707e-02 2.703228602185845514e-02
1.170000000000000380e-02 2.618868447840213415e-02
1.323000000000000009e-01 1.062688110023736893e-01
3.300000000000001717e-03 1.543073657085187751e-03
6.200000000000002384e-03 8.265132177621127563e-03
1.890000000000000707e-02 3.056104231625795392e-02
9.300000000000002709e-03 1.556955093517899125e-02
2.420000000000000623e-02 2.806502366438507617e-02
2.050000000000000780e-02 3.342590605840086576e-02
1.820000000000000090e-02 3.217724096029996733e-02
2.400000000000000744e-02 2.970005013048648834e-02
7.670000000000001816e-02 5.462344717234374203e-02
6.800000000000003091e-03 9.803781965747474306e-03
3.470000000000001555e-02 4.112583804875612203e-02
6.500000000000001436e-03 1.725381752476096153e-02
1.350000000000000679e-02 2.124804697930812725e-02
4.430000000000001298e-02 2.751175305806100035e-02
8.130000000000001115e-02 8.356788195669648256e-02
1.620000000000000606e-02 2.635034124366938957e-02
8.900000000000003395e-03 9.249388594180346299e-03
5.800000000000002202e-03 6.984292245469985935e-03
1.850000000000000602e-02 1.729249333031475377e-02
1.171000000000000513e-01 1.064416170865297301e-01
1.563999999999999835e-01 1.040639657527208384e-01
7.900000000000000772e-03 6.686880667693914995e-03
1.358000000000000040e-01 1.106754989176988724e-01
2.850000000000001490e-02 1.473847548477351735e-02
1.760999999999999788e-01 1.101320379227399837e-01
7.100000000000003877e-03 6.705291499383749139e-03
4.800000000000001314e-03 1.031453258357942389e-02
8.300000000000003555e-03 1.226780765689909278e-02
2.880000000000001309e-02 5.250163838267325744e-02
6.100000000000002989e-03 7.587286764755844966e-03
1.960000000000000284e-02 1.266434888355434142e-02
4.100000000000001213e-03 1.916451757715550031e-03
5.700000000000001940e-03 9.846890079788863520e-03
1.200000000000000329e-03 4.917922932654620119e-03
6.100000000000002989e-03 1.254150999709964000e-02
6.400000000000002909e-03 1.506493037566542480e-02
3.310000000000000442e-02 3.870913799852131881e-02
6.400000000000002909e-03 7.240359708666802355e-03
4.970000000000002194e-02 5.419383462518453237e-02
1.827999999999999903e-01 1.084030847251415131e-01
2.510000000000000425e-02 2.456773536279797249e-02
8.600000000000003475e-03 9.752224199473857880e-03
1.030000000000000360e-02 2.286398682626895797e-03
3.200000000000001454e-03 7.557595842517911625e-03
1.000000000000000048e-04 7.679198188707233794e-03
8.080000000000001070e-02 4.265712622553109734e-02
8.900000000000001660e-03 2.559054654091596354e-02
2.280000000000000776e-02 3.738603260368109082e-02
6.300000000000002646e-03 1.003011381253600398e-02
2.310000000000000595e-02 3.509620489552616601e-02
2.440000000000001196e-02 1.273091892513633378e-03
5.000000000000001839e-03 8.137428979389368586e-03
3.600000000000001203e-03 6.630384884774685392e-03
2.236000000000000210e-01 1.249755036085843790e-01
2.170000000000000748e-02 2.187453081831335425e-02
8.000000000000001901e-03 1.369953419081866922e-02
1.476999999999999702e-01 1.099292130768299014e-01
7.500000000000004059e-03 6.968774101696907468e-03
1.725999999999999757e-01 1.183975408226251719e-01
2.208000000000000518e-01 1.164192465692758527e-01
1.760000000000000106e-02 1.610389951150864238e-02
9.800000000000001418e-03 7.578925467096267292e-03
2.253000000000001113e-01 1.240912032872438370e-01
1.140000000000000388e-02 1.254901394248008825e-02
8.300000000000000086e-03 1.653877880424261398e-02
1.920000000000000179e-02 2.404737641103565568e-02
1.538999999999999813e-01 1.114666468650102465e-01
3.280000000000000970e-02 3.798054989427328276e-02
1.950000000000000691e-02 2.497045421972870702e-02
6.160000000000002973e-02 3.207342086359858679e-02
3.000000000000001624e-02 2.216570792719721808e-02
1.400000000000000376e-02 1.375860318541526593e-02
2.740000000000000768e-02 2.072719093412160943e-02
1.340000000000000566e-02 1.471530275419354918e-02
7.400000000000002062e-03 9.720338834449650245e-03
3.300000000000001717e-03 3.256951132453893835e-16
6.400000000000002909e-03 6.406104047782719760e-03
5.610000000000002485e-02 7.788116663694380493e-02
1.780000000000000332e-02 2.796365505084395103e-02
2.660000000000001252e-02 2.834864314645528863e-02
3.180000000000000882e-02 4.307340919971465454e-02
1.560000000000000275e-02 2.068408489227294839e-02
1.270000000000000642e-02 8.315672613680363118e-03
2.350000000000000699e-02 2.530288700014352715e-02
8.500000000000002345e-03 9.624904142692685891e-03
1.090000000000000344e-02 1.882261635735630809e-02
4.610000000000001597e-02 3.133876364678143955e-02
3.100000000000001192e-03 3.334663610803545084e-04
1.160000000000000267e-02 9.476964864879847475e-03
2.140000000000000929e-02 9.864319483749568046e-03
3.400000000000001545e-03 5.716113960370421306e-03
1.270000000000000295e-02 6.206849025329574769e-03
2.920000000000001414e-02 1.075259923469275465e-02
1.007000000000000117e-01 8.182555831968786608e-02
2.900000000000001101e-03 8.176006582880290460e-04
7.380000000000000449e-02 2.921143965795636177e-02
6.510000000000001896e-02 2.564960077404977029e-02
2.700000000000001357e-02 2.737040732055903008e-02
1.070000000000000465e-02 1.030191423371434184e-02
1.600000000000000727e-03 1.151782487519085497e-02
1.170000000000000380e-02 1.736231230199336908e-02
1.120000000000000336e-02 6.832797438837587625e-03
3.940000000000000446e-02 4.185313727706670844e-02
1.210000000000000485e-02 4.597701445221900884e-02
5.620000000000002771e-02 2.718111749738454791e-02
7.350000000000003753e-02 3.472380485385656579e-02
1.890000000000000707e-02 8.142932951450347623e-03
3.500000000000001808e-03 1.584803428598752707e-10
2.500000000000000919e-03 3.986053871922195721e-03
5.200000000000001496e-03 6.956503242254256751e-03
1.100000000000000283e-02 1.025323967449367178e-02
8.000000000000001901e-03 7.040431988425553851e-03
2.110000000000000764e-02 1.926879782229661692e-02
5.800000000000002202e-03 5.078487424179911267e-03
1.953000000000000014e-01 1.218341447412967654e-01
2.000000000000000389e-02 1.760159756988287014e-02
8.800000000000002265e-03 1.143851184654502883e-07
1.490000000000000178e-02 1.897682474926114596e-02
0.000000000000000000e+00 6.937791323289274267e-03
2.230000000000000732e-02 1.632902009412646321e-02
1.184000000000000191e-01 1.060368035733699754e-01
6.500000000000003171e-03 7.351981457322834604e-03
3.060000000000000567e-02 4.022456746548414008e-02
1.770000000000000392e-02 1.612566993571817875e-02
8.890000000000002067e-02 4.806905910372734347e-02
3.360000000000000486e-02 5.141020321343974640e-08
2.660000000000001252e-02 2.988606873899697994e-02
1.592999999999999694e-01 9.466263711452485574e-02
7.200000000000003272e-03 8.236363176256417465e-03
1.640000000000000485e-02 7.864920438489733309e-03
1.600000000000000727e-03 4.739740522381908770e-04
5.700000000000001940e-03 9.172017574310301763e-03
2.860000000000001430e-02 4.026324912905692582e-02
2.720000000000000889e-02 3.000527054071426211e-02
2.600000000000001268e-02 2.372443425336379035e-06
7.700000000000002849e-03 7.595571298152209265e-03
3.190000000000001168e-02 2.551916496828198627e-02
2.600000000000000575e-02 3.772062338888644561e-02
7.080000000000001570e-02 3.332560263574123327e-02
2.920000000000001067e-02 2.954317502677440352e-02
2.240000000000000671e-02 2.738024359568953445e-02
2.200000000000000566e-02 1.395383783616125674e-02
7.700000000000001288e-02 5.571443602442741755e-02
1.974000000000000199e-01 1.239248955249786510e-01
2.720000000000001236e-02 4.026904614642261987e-02
1.788000000000000145e-01 1.220388032495975522e-01
2.400000000000001091e-02 1.682829329278320157e-02
1.150000000000000501e-02 4.481707900762556956e-02
3.860000000000000930e-02 4.261125737801193386e-02
4.200000000000000955e-02 2.480861067771911177e-02
1.940000000000000405e-02 2.076820928603410887e-02
1.040000000000000299e-02 2.009822027757764140e-02
1.910000000000000586e-02 1.271065663546323832e-02
2.230000000000000732e-02 1.370654679369181193e-02
4.500000000000002262e-03 6.988258832134305702e-03
1.000000000000000194e-02 5.063953154254294781e-07
1.360000000000000618e-02 8.787606917321682046e-03
7.500000000000001457e-03 8.713366431184112887e-03
1.696000000000000285e-01 1.057278118282556634e-01
8.800000000000004000e-03 7.175091649787645543e-04
2.450000000000000788e-02 2.591332491487264786e-02
4.900000000000001577e-03 1.057895118370652185e-02
1.254000000000000115e-01 1.044859086722135511e-01
3.040000000000001729e-02 4.346109749749303003e-02
1.550000000000000509e-02 1.067307966761290965e-02
7.700000000000002849e-03 9.151691198348998676e-03
5.600000000000002545e-03 1.272688468552315920e-05
2.230000000000000732e-02 2.976399473845958710e-02
2.090000000000000538e-02 8.533684606663883773e-03
2.580000000000000696e-02 4.925445638597011899e-02
8.300000000000001821e-03 3.240945429541171319e-02
3.860000000000000930e-02 1.793519565835594715e-02
6.500000000000003171e-03 1.515457120724022014e-02
3.360000000000001180e-02 4.113711693324148544e-02
2.210000000000000506e-02 3.865492023527622445e-02
2.370000000000000578e-02 4.461980972439050230e-02
1.270000000000000642e-02 1.914698170498014065e-02
8.100000000000001296e-03 2.264789964072406320e-02
6.400000000000002909e-03 7.807767689228058486e-03
1.225000000000000117e-01 9.900538712739945235e-02
2.360000000000000986e-02 1.948563456535339425e-02
4.700000000000001052e-03 1.126489883288741070e-02
3.770000000000000434e-02 3.914755236357450596e-02
3.180000000000000882e-02 3.734369814395904069e-02
2.030000000000000554e-02 3.043507121503353716e-02
1.779000000000000026e-01 1.229507886618375900e-01
1.870000000000000134e-02 1.670519909821450641e-02
8.000000000000001901e-03 8.346385322511196136e-03
1.064000000000000501e-01 9.526706710457800986e-02
7.300000000000000933e-03 9.589435672387481083e-03
2.910000000000001474e-02 3.037242658436298259e-02
4.800000000000001314e-03 9.385631168261170804e-03
2.130000000000000643e-02 1.750042892061173805e-02
2.590000000000001329e-02 2.308976485393941444e-02
1.110000000000000292e-01 9.488801233470441077e-02
4.600000000000001657e-03 5.893707298673689712e-03
1.170000000000000553e-02 1.074632741510868003e-02
4.080000000000000987e-02 1.013444168027490509e-02
2.300000000000000829e-03 6.706242761574684672e-03
3.300000000000001717e-03 2.369536607920962859e-04
9.300000000000002709e-03 1.560053237713873373e-02
9.100000000000002184e-03 1.174148987047374249e-02
2.120000000000000356e-02 3.850615924224257136e-02
3.570000000000000950e-02 4.343089271336793289e-02
5.100000000000002101e-03 9.891813388094305992e-03
4.400000000000002000e-03 7.239008429460227698e-03
6.500000000000001436e-03 1.395401880145073249e-02
3.070000000000000506e-02 2.406137567013501982e-02
6.200000000000002384e-03 1.386992972729785478e-03
3.200000000000001454e-03 6.356764044612645166e-03
6.610000000000003373e-02 3.939326170918235753e-02
1.570000000000000215e-02 1.140754784457385582e-02
2.180000000000000687e-02 4.717911392450332975e-02
3.100000000000001192e-03 5.925127458758653112e-03
4.400000000000001132e-03 1.766517498631896526e-07
3.210000000000000353e-02 4.234083183109760284e-02
3.030000000000001095e-02 2.867725822143256040e-02
1.311000000000000221e-01 9.142574571073056044e-02
1.440999999999999781e-01 1.136759179085492927e-01
8.150000000000001688e-02 3.576332507655023696e-02
2.310000000000000941e-02 3.345661316066980001e-02
2.900000000000001101e-03 6.181014538742602912e-03
1.447999999999999843e-01 6.170695284381508966e-02
1.270000000000000642e-02 6.347416609060019255e-03
3.540000000000000091e-02 4.543907789513467604e-02
4.300000000000000003e-03 5.905851474963128879e-03
9.000000000000002789e-03 1.167037346400320343e-02
1.693999999999999673e-01 2.158124647590398332e-04
1.420000000000000775e-02 2.048583704978227185e-02
5.000000000000001839e-03 2.107188756781397821e-03
2.700000000000000663e-02 2.492578959092497937e-02
8.500000000000004080e-03 7.106459282222203806e-03
2.222000000000000364e-01 1.249995630979537919e-01
6.440000000000002667e-02 3.061490591615438281e-02
1.580000000000000848e-02 2.578752689063549403e-02
1.410000000000000663e-02 5.692672552540898635e-03
3.310000000000000442e-02 3.046251248568296321e-02
3.200000000000001454e-03 6.361031164415181620e-03
1.740000000000000574e-02 1.110766844823956635e-02
1.140000000000000388e-02 1.005157730542123248e-02
4.500000000000002262e-03 7.101234383881091516e-03
1.130000000000000449e-02 2.734974395571043194e-03
1.240000000000000407e-01 1.018032412976026535e-01
1.276000000000000190e-01 1.056140695512294975e-01
1.610000000000000667e-02 1.704725605435668950e-02
1.320000000000000687e-02 1.257475002668797734e-02
7.500000000000001457e-03 8.624634742736817308e-03
2.640000000000001373e-02 4.581422526389360150e-02
7.320000000000001505e-02 2.132224224435503440e-03
1.480000000000000412e-02 1.265768426004797512e-02
4.480000000000001342e-02 4.856137990951538141e-02
8.000000000000001901e-03 8.722743038088084586e-03
7.200000000000003272e-03 6.494324500672520040e-03
1.130000000000000275e-02 1.015591594390571201e-02
7.530000000000000582e-02 3.465826904566711442e-03
1.340000000000000566e-02 1.088824399048462545e-02
6.780000000000001303e-02 2.888410557061433723e-02
5.200000000000001496e-03 1.845066301459497509e-09
2.080000000000000598e-02 6.312582408828745351e-07
1.340000000000000566e-02 2.022801548242569164e-02
8.200000000000002426e-03 9.695425480604171614e-03
9.800000000000001418e-03 1.184645990841090742e-02
3.590000000000000829e-02 4.173700582236052059e-02
1.750000000000000513e-02 1.198926432989537785e-02
2.410000000000001030e-02 1.108550920151173992e-02
1.860000000000000542e-02 3.060451336205006340e-02
3.200000000000001454e-03 3.672418748028575923e-03
1.080000000000000404e-02 1.019898067228496193e-02
9.100000000000002184e-03 7.134014596231282382e-03
2.030000000000000554e-02 3.052413238212466420e-02
1.840000000000000316e-02 3.318528221920132720e-02
4.600000000000000790e-03 8.421860309317706628e-03
7.300000000000003535e-03 7.095180035103112667e-03
7.780000000000000804e-02 8.397815048694609597e-02
5.440000000000002472e-02 5.945102121680976431e-02
3.100000000000001192e-03 1.698494470678269669e-02
7.250000000000002276e-02 8.783985823392870262e-02
6.390000000000004010e-02 1.044504065066575657e-02
3.640000000000000874e-02 4.172988351434468723e-02
1.020000000000000247e-02 2.445904783904552168e-02
3.100000000000001192e-03 6.409717281349001927e-03
2.130000000000000990e-02 1.747473961200896232e-05
6.900000000000003353e-03 2.056644515614607701e-03
5.340000000000002384e-02 3.271917913109064630e-02
1.860000000000000195e-02 4.659543887246399979e-03
1.660000000000000017e-02 1.705874761566519848e-02
1.390000000000000610e-02 7.878816518932581225e-03
1.090000000000000344e-02 1.375406321138143359e-02
5.320000000000002505e-02 1.927195452153682501e-02
1.770000000000000046e-02 3.299766834875760658e-05
1.199000000000000066e-01 8.993066586554052111e-02
4.800000000000002182e-02 4.932317555405470337e-14
1.340000000000000566e-02 1.220981946215033559e-02
1.510000000000000578e-02 1.155960391275584649e-02
1.005000000000000338e-01 4.132562166079879751e-02
3.100000000000001192e-03 5.807623881846666475e-03
6.310000000000003106e-02 1.559497490059584199e-02
7.800000000000001377e-03 8.516652928665279648e-03
2.500000000000000486e-02 3.879979401826857965e-02
7.700000000000001114e-03 9.822693038731813292e-03
9.100000000000000450e-03 3.459366418421268297e-02
1.650000000000000425e-02 1.312499763444066082e-02
1.120000000000000336e-02 8.239510357379914093e-03
1.900000000000000647e-03 6.445161583833397892e-03
2.060000000000000719e-02 2.458114536479114737e-02
1.140000000000000388e-02 1.576560838147997995e-02
1.710000000000000062e-02 2.379957323893904658e-02
4.970000000000001500e-02 4.800467481836677430e-02
9.100000000000002184e-03 6.244353982619940506e-03
2.010000000000000328e-02 2.120251992717385112e-02
6.200000000000002384e-03 7.786559546366332574e-03
8.200000000000002426e-03 8.841433031484484395e-03
1.470000000000000126e-02 1.150846579112112418e-02
3.330000000000001015e-02 2.883831286802888277e-02
4.720000000000001972e-02 1.800608322024345453e-02
3.400000000000001545e-03 6.465149093419312980e-03
1.441999999999999948e-01 9.755976945161819180e-02
5.200000000000002537e-02 8.332124814391136947e-02
1.130000000000000449e-02 2.370796686038374734e-02
1.106000000000000316e-01 8.605272099375724237e-02
7.500000000000001457e-03 7.748017455451188321e-03
5.000000000000001839e-03 1.133904667147316597e-09
3.670000000000000345e-02 5.256325721740721935e-02
1.850000000000000602e-02 1.558063481003046057e-02
8.100000000000003031e-03 8.163889590650796196e-03
1.880000000000000421e-02 8.271811068989335519e-03
3.800000000000000426e-03 2.322288816794753491e-02
1.800000000000000211e-02 1.389357461582321112e-03
1.500000000000000812e-02 1.149953509215265526e-02
8.400000000000002950e-03 1.099758982658386244e-02
7.800000000000003111e-03 1.525859745219349840e-02
1.849999999999999908e-02 2.097421074286103318e-02
3.290000000000001257e-02 3.290884798392653549e-02
1.020000000000000420e-02 8.612875547260045311e-03
1.370000000000000384e-02 9.780803276225923451e-03
1.220000000000000251e-02 1.181862837634980665e-02
2.300000000000000655e-02 2.748178159818052621e-02
4.500000000000001395e-03 1.114905667491257121e-02
3.800000000000000600e-02 4.103130549192428311e-02
6.900000000000003353e-03 9.514266774058342119e-03
2.040000000000000493e-02 2.210691560059786093e-02
6.300000000000002646e-03 7.222343627363443305e-03
2.750000000000001402e-02 9.549285885877906860e-03
3.110000000000000958e-02 3.333133163861929510e-02
4.500000000000001395e-03 5.992923299781977714e-03
5.040000000000002117e-02 1.861463463865221241e-02
1.000000000000000368e-02 9.129533725790677998e-03
2.060000000000000372e-02 1.847654802724719297e-02
1.080000000000000404e-02 1.226795960217714337e-02
2.162000000000000866e-01 1.229489333182573196e-01
1.990000000000000449e-02 3.097533430904150786e-02
1.800000000000000818e-03 6.462453575804829112e-03
1.010000000000000307e-02 8.777011600323023424e-03
1.150000000000000328e-02 1.723949942737817986e-02
4.400000000000002000e-03 3.575201840430964478e-03
2.360000000000000292e-02 2.694192072376608293e-02
5.000000000000001839e-03 1.079082751646637771e-02
5.300000000000001758e-03 8.709753002040089218e-03
2.240000000000000671e-02 2.300674734637141866e-02
1.820000000000000090e-02 3.782730204984545430e-02
2.690000000000000724e-02 3.031528200954198768e-02
1.660999999999999976e-01 1.066629961133002957e-01
1.800000000000000818e-03 4.967472094576806142e-03
1.150000000000000501e-02 9.424704494886099876e-03
1.927000000000000379e-01 9.946048840880393482e-02
6.300000000000002646e-03 6.475687311030924043e-03
1.300000000000000634e-02 2.017847796902060703e-02
6.370000000000002049e-02 5.968731943517924243e-02
3.390000000000001346e-02 6.249128062278032358e-02
2.900000000000001101e-03 7.721809986978770898e-03
1.649999999999999800e-01 1.044452565163374036e-01
4.960000000000001907e-02 4.851968497037888184e-02
1.190000000000000432e-02 1.048177456483244917e-02
9.400000000000002104e-03 2.127830632030963676e-02
4.500000000000001395e-03 8.343209140002727162e-03
2.090000000000000538e-02 3.202519482001662393e-02
2.286000000000000532e-01 1.267931034415960279e-01
1.580000000000000501e-02 1.916856772266328085e-02
1.950000000000000691e-02 2.373626191169023875e-02
2.040000000000000493e-02 2.872760843485593421e-02
2.610000000000001208e-02 3.842148602008819969e-02
1.250000000000000243e-02 1.597243670374155072e-02
6.500000000000003171e-03 9.321551499888301728e-03
3.160000000000001003e-02 3.408675614744424015e-02
8.950000000000002398e-02 6.632773413322864964e-02
1.340000000000000566e-02 1.114851411897688910e-02
2.460000000000001075e-02 3.016487263143062189e-02
1.010000000000000307e-02 1.290927511639893346e-02
1.230000000000000537e-02 1.534606839530170200e-02
2.480000000000000954e-02 2.570706462487578128e-02
2.440000000000001196e-02 2.443461101502180169e-02
3.530000000000000498e-02 2.713263165205716948e-02
4.900000000000001577e-03 6.178152416832745526e-03
4.640000000000001762e-02 2.997110927477479245e-02
1.660000000000000017e-02 3.062912710011005471e-02
1.960000000000000284e-02 4.174045892432332039e-02
1.866000000000000436e-01 1.204613915830850812e-01
1.903000000000000524e-01 1.018565645813942072e-01
1.700000000000000773e-03 8.198770084418355308e-03
1.750000000000000513e-02 2.861944887787103847e-02
9.100000000000002184e-03 8.295790781266987671e-03
1.335999999999999965e-01 1.014008434861898289e-01
1.120000000000000509e-02 2.722375214363109480e-04
3.200000000000001454e-03 2.629153174348176046e-03
2.660000000000001252e-02 2.823145454749464989e-02
1.470000000000000126e-02 6.774731185287238659e-03
1.650000000000000425e-02 1.494611103553325146e-02
5.800000000000003070e-02 3.529294434934855673e-02
1.520000000000000517e-02 3.554876316338777958e-02
3.640000000000000874e-02 2.974390352144837962e-02
1.850000000000000602e-02 1.520041314885020242e-02
2.810000000000001386e-02 3.313558241352439204e-02
6.590000000000002800e-02 4.175925541669130853e-02
7.500000000000004059e-03 3.135766677558422116e-02
1.680000000000000243e-02 1.008182823657989384e-02
6.000000000000000992e-03 1.929908263555262611e-03
2.570000000000001103e-02 3.538195781409740615e-02
3.240000000000000518e-02 2.620596529915928882e-02
2.500000000000000919e-03 3.061679992824793174e-03
2.700000000000001010e-03 1.100860563106835152e-02
4.800000000000001314e-03 6.902808663435279664e-03
1.620000000000000259e-02 2.776311317458748928e-02
9.600000000000000894e-03 7.608298463746904043e-03
5.200000000000001496e-03 6.044351808596639108e-05
7.800000000000003979e-03 1.021802116185426858e-02
1.990000000000000449e-02 1.889892984181642394e-02
9.320000000000003282e-02 1.035799387842416819e-01
1.290000000000000348e-02 1.450009404681623128e-02
9.160000000000002862e-02 7.857533667236565877e-02
1.190000000000000432e-02 2.958060374483465968e-02
8.600000000000003475e-03 5.183361521922051629e-03
1.720000000000000695e-02 1.713013718836009155e-02
7.400000000000001195e-03 1.563097287900745702e-02
2.220000000000000445e-02 2.571533896960317978e-02
3.490000000000000741e-02 4.705463215708732827e-02
1.477999999999999869e-01 9.537124551832677766e-02
1.710000000000000409e-02 2.221460467204451270e-02
1.537999999999999923e-01 1.113457637280225593e-01
1.160000000000000440e-02 9.767993153072893758e-03
6.800000000000003091e-03 6.958996169269084271e-03
4.790000000000001201e-02 7.995272930311329157e-03
7.500000000000004059e-03 8.352961461059748433e-03
9.790000000000002867e-02 2.811483857221900792e-02
2.880000000000001309e-02 2.423754151910543012e-02
8.100000000000003031e-03 2.036106459796428736e-02
3.830000000000000765e-02 4.172627346590161712e-02
1.699999999999999845e-01 9.428057588636876152e-02
5.520000000000001295e-02 7.727132484316824590e-02
1.600000000000000727e-03 8.631913955323398252e-03
2.670000000000001192e-02 1.968707283027469959e-02
2.990000000000000990e-02 1.721464422531426147e-02
2.620000000000001147e-02 2.104572205804288582e-02
1.600000000000000727e-03 6.176966829225421715e-03
2.600000000000001268e-02 1.915390202775597503e-02
2.700000000000000663e-02 2.740296922624111536e-02
1.280000000000000582e-02 9.216125556267797808e-03
5.900000000000003159e-02 2.432124188169837442e-02
5.700000000000001940e-03 1.370801340788602683e-02
4.710000000000001685e-02 3.714525012299417506e-02
1.628999999999999893e-01 1.239262219518422886e-01
1.330000000000000626e-02 1.068205901421606478e-02
1.130000000000000275e-02 9.008876408531561958e-04
1.610000000000000320e-02 1.443618151359260006e-02
1.628000000000000280e-01 1.083625550568103613e-01
3.300000000000001717e-03 4.676515511237084796e-03
1.628999999999999893e-01 1.210353527963161369e-01
1.580000000000000848e-02 9.160412522032855900e-03
5.160000000000001391e-02 3.300459250807762090e-02
1.180000000000000493e-02 1.480757195502519288e-02
9.900000000000002548e-03 6.511582150124012314e-03
1.627999999999999725e-01 1.106550501286983346e-01
2.180000000000000687e-02 3.109037891030312292e-02
1.170000000000000553e-02 8.506538188084961788e-03
1.381000000000000283e-01 8.285938926041126751e-02
1.760000000000000453e-02 2.159976311028003956e-02
1.860000000000000542e-02 1.696702213026583111e-02
1.600000000000000727e-03 3.187681223498657450e-03
6.020000000000003126e-02 8.173354692757130169e-02
5.890000000000002872e-02 7.777239746414124633e-02
6.310000000000003106e-02 3.075704054906964677e-02
1.778000000000000136e-01 1.076028724014758964e-01
2.050000000000000086e-02 1.628558407537638794e-02
3.000000000000001363e-03 2.057159116491675405e-02
7.900000000000002506e-03 2.583691602572798368e-02
1.024000000000000465e-01 9.598660983145236580e-02
4.850000000000001532e-02 4.319009304046630970e-02
2.100000000000000477e-02 3.925349149852991326e-02
3.380000000000001059e-02 4.866162337362765766e-02
1.320000000000000687e-02 2.362512433901428968e-02
6.610000000000001985e-02 7.877911217510701058e-02
1.545000000000000262e-01 8.735749110579490995e-02
1.656999999999999862e-01 1.263697209954262046e-01
9.300000000000002709e-03 1.190022195689380106e-02
5.840000000000002828e-02 2.660318961367010709e-02
2.270000000000000490e-02 2.619108470156788354e-02
0.000000000000000000e+00 8.686501057818532198e-03
2.940000000000001640e-02 2.420206268317997428e-02
1.430000000000000368e-02 4.365753289312124946e-02
1.300000000000000374e-03 5.184250781312584565e-03
8.500000000000002345e-03 7.985058426856993935e-03
3.430000000000001104e-02 5.465406496077775816e-02
9.700000000000002023e-03 1.818375571456271739e-03
8.300000000000001821e-03 1.322434211149811981e-02
2.303999999999999937e-01 1.483049874752759845e-01
2.810000000000001386e-02 2.172956633381546016e-02
1.970000000000000223e-02 2.203206591308116968e-02
2.001000000000000001e-01 1.233798296004533779e-01
5.800000000000002202e-03 9.743745345622301449e-03
1.210000000000000485e-02 1.627805051393807143e-02
2.140000000000000582e-02 2.101484104990959320e-02
2.540000000000000591e-02 3.612687889486552312e-02
6.030000000000003413e-02 1.665461541342665597e-03
8.200000000000002426e-03 9.746083389036357819e-03
9.700000000000003758e-03 1.461108027957379839e-02
1.500000000000000682e-03 5.012985689099877171e-03
1.720000000000000348e-02 9.991480354219673191e-03
1.570000000000000215e-02 1.363705476745962798e-02
2.760000000000001341e-02 2.657346932217478572e-02
1.360000000000000618e-02 1.834282520227133867e-02
1.310000000000000574e-02 2.005419131368398750e-02
9.900000000000004283e-03 8.057946949265896650e-03
9.400000000000002104e-03 1.298300946131348763e-02
5.800000000000002202e-03 9.182359650731086384e-03
2.300000000000000655e-02 2.385044716298580225e-02
3.440000000000000696e-02 2.351024577394128165e-02
2.710000000000000603e-02 1.512172679416835287e-02
2.220000000000000445e-02 4.271917257457971684e-02
6.600000000000003433e-03 4.536272592376917531e-03
3.600000000000001810e-02 5.644825230352580603e-02
1.400000000000000376e-02 8.345635724253952503e-03
2.780000000000000873e-02 2.350418644957244160e-02
9.400000000000002104e-03 1.212453204207122361e-02
5.300000000000001758e-03 5.691571319475769927e-03
3.000000000000001624e-02 8.891396056860685626e-03
3.030000000000001095e-02 3.000443343073128794e-02
4.100000000000001213e-03 1.231552377343177705e-02
1.300000000000000287e-02 1.086327053606510155e-02
2.650000000000001313e-02 4.857491109520196970e-02
2.530000000000000998e-02 1.533709689974784886e-02
1.250000000000000243e-02 1.333521205706346977e-03
1.856000000000000150e-01 8.605820640921593712e-02
1.675999999999999990e-01 1.143027694523334609e-01
1.390000000000000437e-02 1.718168280087411723e-02
3.330000000000001015e-02 4.071731001138687023e-02
2.000000000000000736e-02 7.856667730957268142e-03
6.800000000000003091e-03 9.399197762832045555e-03
2.450000000000000441e-02 5.607992798613849542e-03
1.390000000000000437e-02 1.333954515866935496e-02
1.270000000000000642e-02 2.034053482115268791e-02
4.500000000000001395e-03 5.694707997099613186e-04
5.530000000000001581e-02 4.585961118340491083e-02
7.500000000000002325e-03 6.300335475243628094e-03
2.194000000000000394e-01 1.349871729314327251e-01
1.870000000000000134e-02 1.821561799044934467e-34
2.370000000000000925e-02 1.227825900539755884e-02
1.980000000000000510e-02 3.826548932120204388e-02
1.550000000000000509e-02 3.254799585789441840e-02
4.800000000000001488e-02 4.446113098412752401e-02
2.219000000000000417e-01 1.238051183521747395e-01
